0.0,0.0,0.0,0.0
47.15993581746723,6571.210895342079,451.46629553889954,966.553386414383
133.5664925566173,6508.341696465608,1255.4464487030411,957.4032517561993
214.52370372040258,6940.569569876708,1978.9458964145927,1021.091073448255
296.8852604490295,7792.931240807839,2692.8414044985734,1146.6183210087688
386.1597153350135,9037.669024968036,3451.986149849723,1329.9329013350834
487.2054739622369,10681.935488709682,4302.721222026334,1572.12748425082
604.727370870093,12760.730793452864,5288.125661263621,1878.4077633661584
743.6547337578754,15333.398147078713,6451.884893460495,2257.5860781789534
909.454294945469,18482.63610534734,7841.358431247006,2721.948871023056
1108.414912832452,22315.39195675615,9510.241393414792,3287.4064554564998
1347.9309054986632,26965.268194557684,11521.096749097542,3973.8737008006424
1636.8047635841172,32596.252617653536,13947.96232756059,4805.857670455323
1985.586741359359,39407.70266615051,16879.19297335568,5813.247651934543
2406.967452106951,47640.595130532536,20420.67350051919,7032.3173978681425
2916.239558624273,57585.104164312375,24699.525339461205,8506.960681790202
3531.845591800842,69589.59834015215,29868.423942617854,10290.1906392225
4276.030609016952,84071.15111150611,36110.641044229764,12445.94145406364
5175.620641153362,101527.63357019916,43645.9218755751,15051.217969484913
6262.950510937898,122551.39387323444,52737.29806608979,18198.64455162625
7576.967450203014,147844.40830497886,63698.916724870534,21999.468368806054
9164.539744466801,178234.59169268608,76904.92776052495,26587.07297979521
11082.002013657373,214692.6483930718,92799.40488488816,32121.05385701575
13396.97013384197,258348.38839813645,111907.16748981485,38791.895378292444
16190.458380968717,310504.77596406353,134845.20291350433,46826.26486284737
19559.327921499902,372647.06368019956,162334.138920511,56492.897824061336
23619.08757120118,446443.1377739173,195208.85731980903,68108.98233496901
28507.05243546842,533729.6245002961,234426.84164600985,82046.8497886438
34385.840504552325,636476.3983327547,281072.1870581743,98740.63302819824
41447.1475319273,756720.0129900731,336352.353685952,118692.34839863596
49915.681822219565,896454.5601296485,401583.7304817684,142476.5843151383
60053.057713816386,1057467.1681612567,478160.9693810225,170742.62912135455
72161.33478688129,1241105.8428427316,567504.0244479182,204212.45116511182
86585.74641032297,1447971.2166117684,670976.2162880942,243672.4830874683
103715.98813599996,1677533.1090726675,789766.971155556,289956.72729954205
123985.24435522503,1927689.8460481898,924734.9138641184,343918.4127597609
147865.9451383621,2194314.511301426,1076211.6399091366,406387.4858503034
175861.1081534524,2470866.751066315,1243774.6022020653,478111.8700723979
208490.09954235176,2748185.7030749074,1426009.4315565913,559681.9748236274
246267.8292449369,3014606.4681399134,1620296.7234419722,651440.6143260093
289676.8733676012,3256539.70031737,1822672.874882021,753384.3492513357
339132.8581493209,3459599.5199078284,2027823.5032032717,865066.9144571489
394944.6472766446,3610246.34759798,2229264.158849331,985519.8971534743
457272.3275855524,3697740.7856690725,2419740.086933226,1113208.6507753772
526087.417529333,3716031.2566327015,2591833.2555436166,1246040.7824895445
601140.7282516091,3665100.3963453183,2738708.261050166,1381439.090256621
681943.4561801336,3551347.9312716164,2854876.259749073,1516480.529936412
767766.0766862036,3386812.266904164,2936829.5310040554,1648089.5719367082
857657.4370751944,3187364.6201307345,2983414.629829428,1773261.7701143292
950483.4901093023,2970315.551985394,2995869.420831278,1889285.5908596097
1044982.0457727343,2752022.3081308343,2977530.1451525,1993930.316337333
1139827.5073002991,2546021.3402715903,2933290.071498884,2085575.2913262234
1233698.361652581,2361983.215872336,2868935.964243017,2163268.369031739
1325340.3963228837,2205512.4220967796,2790492.471233423,2226715.0841151704
1413619.9932708028,2078603.149574833,2703674.6692872234,2276211.0779287713
1497563.9202243867,1980468.221903976,2613502.7679967694,2312536.4643860413
1576384.249585318,1908472.8023963422,2524088.1487810835,2336831.948575438
1649488.9441264966,1858981.9876528122,2438567.852969326,2350473.8220843505
