0,0,0.0,0
0,0,0.0,0
0,0,2.0,0
0,0,5.8,0
0,0,6.22,0
0,0,9.597999999999999,0
0,0,13.6382,0
0,0,18.27438,0
0,0,30.446942,0
0,0,36.4022478,0
0,0,61.76202302,0
0,0,78.58582071800001,0
0,0,98.72723864620001,0
0,0,110.85451478158001,0
0,0,154.769063303422,0
0,0,248.2921569730798,0
0,0,320.46294127577187,0
0,0,470.41664714819467,0
0,0,633.3749824333752,0
0,0,768.0374841900377,0
0,0,917.2337357710339,0
0,0,1171.5103621939306,0
0,0,1426.3593259745376,0
0,0,1738.7233933770838,0
0,0,2075.8510540393754,0
0,0,2414.265948635438,0
0,0,2790.839353771894,0
0,0,3198.7554183947045,0
0,0,3601.879876555234,0
0,0,3995.6918888997106,0
0,0,4652.12270000974,0
0,0,4993.910430008766,0
0,0,5111.519387007889,0
0,0,5147.367448307101,0
0,0,5305.630703476391,0
0,0,5324.067633128752,0
0,0,5340.660869815877,0
0,0,5244.59478283429,0
0,0,5131.13530455086,0
0,0,4871.021774095774,0
0,0,4566.919596686197,0
0,0,4416.227637017578,0
0,0,4263.60487331582,0
0,0,4127.244385984239,0
0,0,3990.519947385815,0
0,0,3948.4679526472337,0
0,0,3756.6211573825103,0
0,0,3491.9590416442593,0
0,0,3229.7631374798334,0
0,0,3056.7868237318503,0
0,0,2880.1081413586653,0
0,0,2703.097327222799,0
0,0,2532.787594500519,0
0,0,2339.508835050467,0
0,0,2152.5579515454206,0
0,0,2005.3021563908785,0
0,0,1874.7719407517907,0
0,0,1760.2947466766116,0
0,0,1644.2652720089504,0
0,0,1558.8387448080555,0
0,0,1464.9548703272499,0
0,0,1353.459383294525,0
0,0,1288.1134449650724,0
0,0,1208.3021004685652,0
0,0,1148.4718904217086,0
0,0,1087.6247013795378,0
0,0,1015.862231241584,0
0,0,942.2760081174256,0
0,0,860.0484073056831,0
0,0,804.0435665751148,0
0,0,777.6392099176034,0
0,0,745.875288925843,0
0,0,710.2877600332588,0
0,0,688.2589840299329,0
0,0,649.4330856269396,0
0,0,599.4897770642457,0
0,0,605.5407993578211,0
0,0,582.9867194220391,0
0,0,576.6880474798352,0
0,0,573.0192427318517,0
0,0,596.7173184586666,0
0,0,552.0455866128,0
0,0,522.84102795152,0
0,0,528.556925156368,0
0,0,536.7012326407312,0
0,0,513.0311093766582,0
0,0,492.72799843899236,0
0,0,471.4551985950931,0
0,0,448.3096787355838,0
0,0,434.4787108620254,0
0,0,416.03083977582287,0
0,0,396.4277557982406,0
0,0,406.78498021841654,0
0,0,385.1064821965749,0
0,0,388.59583397691745,0
0,0,381.7362505792257,0
0,0,348.5626255213032,0
0,0,332.70636296917286,0
0,0,315.43572667225556,0
0,0,336.89215400503,0
